smiles,mp
CC1CC2=CC(=CC=C2O1)C(C)=NO,84.0
CC12CC3(C)CC(C)(C1)CC(C2)(C3)C(O)=O,150.0
OC(=O)CCC12CC3CC(CC(C3)C1)C2,148.0
OC(=O)C1=CC=CC(I)=C1C(O)=O,180.0
CCC12CC3CC(C1)CC(C3)(C2)C(O)=O,95.0
CC12CC3CC(Br)(C1)CC(C3)(C2)C(O)=O,119.0
ON=C1CCCC2=NON=C12,167.0
NC1=CC=CC2=NON=C12,110.0
CCC1N=C2C(CCCC2=NO)=[N+]1[O-],266.0
OC1=CC(NC2=CC(=O)C(=O)C3=CC=CC=C23)=CC=C1,300.0
BrC1=CC=C2C(=C1)C(=O)C1=C2C=CC(Br)=C1,203.0
CCNC1=CC(NC(C)=O)=CC=C1C,108.0
CCOC1=CC(N2CCOCC2)=C(OCC)C=C1[N+]([O-])=O,140.0
BrC(Br)C1=CC=C(C=C1)C(Br)Br,172.0
OC1=CC=C(C2=C1C(=O)C1=CC=CC=C1C2=O)[N+]([O-])=O,274.0
CC1=C(C2=C(C=C1)N=C(S2)C1=CC=C(N)C=C1)S(O)(=O)=O,300.0
CC1=CC(I)=C(C)C=C1I,104.0
OC(=O)C1=C2C(CC3=C2C=CC(I)=C3)=CC=C1,266.0
[O-][N+](=O)C1=CC=C(O1)C1=NN=C(S)S1,176.0
O=C=NC1=CC=CC=C1C#N,61.5
O=C1OC(=O)C2CCC12,74.5
CCCC(CCC)C(C(O)=O)C(=O)OCC,32.0
CC(C)NC(=O)C(Br)C(C)(C)C,129.0
COC1=CC(I)=C(OC)C=C1I,172.0
ClC1=CCS(=O)(=O)C1,91.0
CCC1CC(C)C2=CC=C(C)C=C2N1CCO,99.0
CC(C)C(NC(=O)C(C)(C)Br)C(C)C,81.0
OC(=O)C=CC(=O)C=CC(O)=O,300.0
BrC1(C(=O)C2=CC=CC=C2C1=O)C1=CC=CC=C1,106.0
CC12CCC(O)(CC1)CC2=O,55.5
CCN(CC)C1=C(C2=NON=C2C(Cl)=C1)[N+]([O-])=O,134.0
[O-][N+](=O)C1=C(C=C(Cl)C2=NON=C12)N1CCCCC1,160.0
NC1=C(C2=NON=C2C(Cl)=C1)[N+]([O-])=O,276.0
[O-][N+](=O)C1=C(NCC2=CC=CC=C2)C=C(Cl)C2=NON=C12,137.0
CC1(C)N(O)C(C2=CC=CC=C2)[N+]([O-])=C1N,209.0
IC1=CC=C(C=C1)N=C=S,77.0
NC(=NO)C1=CC=CN=C1,130.0
CC1=CC=C(NC(=O)C=CC(O)=O)C=C1,205.0
OC(=O)C=CC(=O)NC1=CC=C(Cl)C=C1,202.0
OC(=O)C=CC(=O)NC1=CC=CC2=CC=CC=C12,152.0
CC1=CC=CC(C)=C1NC(=O)C=CC(O)=O,169.0
COC1=CC(=CC=C1)N1C(=O)C=CC1=O,64.0
OC(=O)C=CC(=O)NC1=CC=C(F)C=C1,210.0
NC(=O)C1=CC(CCl)=CC=C1,126.0
COC(=O)C(=CC1=CC(Br)=C(O)C(OC)=C1)C#N,200.0
OC1=C(C=CC=C1)N1CCOCC1,215.0
OC(=O)CSC=CC1=CC=CC=C1,82.5
OC(=O)CCSC=CC1=CC=CC=C1,118.0
O=C(OC1=C2CCC(=O)C2=CC=C1)C1=CC=CC=C1,79.0
COC1=CC(C=C(C)[N+]([O-])=O)=CC(OC)=C1,88.0
ClC1=C2NC(=O)C(=O)C2=C(Cl)C=C1,252.0
CN1C(N)=C(C=O)C(=O)N(C)C1=O,200.0
O=C1NC2=CC=CC=C2C11OCCO1,126.0
CCOC(=O)CNC1=CC=C(I)C=C1,85.0
ON=CC(=O)NC1=C(Cl)C=C(Cl)C=C1,200.0
OC(=O)C1=CSC(=N1)C1=CC=NC=C1,306.0
COC(=O)C1=C(C)NC(C)=C1C=O,160.0
CCOC(=O)C1=C(C)N(C(C)=C1C=O)C1=CC=CC=C1,79.5
CC1=C(C=C(O1)C(C)(C)C)C(Cl)=O,42.5
NC1=C(C=CN=C1)C(O)=O,289.0
OC(=O)C1=C(OC(=C1)C1=CC=C(Cl)C=C1)C(F)(F)F,192.0
FC(F)(F)C1=C(C=C(O1)C1=CC=C(Cl)C=C1)C(Cl)=O,136.0
CC1=CC(C(=O)CC#N)=C(C)O1,121.0
CC1=C(C=C(O1)C1=CC=C(Cl)C=C1)C(Cl)=O,123.0
CCOC(=O)C1=C(OC(=C1)C1=CC=C(Cl)C=C1)C=O,188.0
CC1=CC(C(=O)CC#N)=C(O1)C(F)(F)F,76.0
CC(=O)C1=C(C)OC(=C1)C1=CC=C(Cl)C=C1,114.0
NC(=S)C1=CC=C2OCCC2=C1,150.0
ClC1=CC=CC(=C1)C(=O)CBr,40.0
CC1=C(SC(=N1)C1=CC=C2OCCC2=C1)C(Cl)=O,152.0
OC(=O)C1=CSC(=N1)C1=CC=C2OCCC2=C1,212.0
ClC(=O)C1=CSC(=N1)C1=CC=C2OCCC2=C1,134.0
CC1=CC(C(O)=O)=C(C)N1CC1=CC=CS1,186.0
CC1=CC(C(O)=O)=C(C)N1CC1=CC=NC=C1,172.0
CC1=C(C=C(N1C1=CC=CC=C1)C1=CC=CC=C1)C(O)=O,226.0
CC1=C(C=C(N1CCCN1CCOCC1)C1=CC=CC=C1)C(O)=O,174.0
CC(C)OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1,83.0
[O-][N+](=O)C1=CC=C(C=C1)C1=CSC(CC#N)=N1,148.0
COC(=O)C1=C(C)OC(C)=C1S(Cl)(=O)=O,70.5
COC(=O)C1=C(C)OC(=C1)S(Cl)(=O)=O,36.5
CC1=C(C=C(O1)S(=O)(=O)N1CCOCC1)C(O)=O,185.0
CC1=C(C=C(O1)S(=O)(=O)N1CCCCC1)C(O)=O,194.0
CN(C)S(=O)(=O)C1=CC(C(O)=O)=C(C)O1,169.0
O=CC1=CNN=C1C1=CC=CS1,102.0
O=CC1=CSN=N1,86.0
CC1=C(C(O)=O)C(=C(C)O1)S(=O)(=O)NCC1=CC=CS1,168.0
CC1=C(C=C(O1)S(=O)(=O)N1CCCC1)C(O)=O,185.0
CSC1=CC=C(C=C1)N1C(C)=C(C=C1C1=CC=CC=C1)C(O)=O,202.0
NC1=C(C=CS1)C1=NC2=C(S1)C=CC=C2,139.0
COC(=O)C1=CC=C(N1C)S(Cl)(=O)=O,80.0
FC1=CC=C(C=C1)C1=NNC=C1C=O,162.0
CCCC1=C(C=NN1C1=CC(Cl)=CC(Cl)=C1)C(O)=O,170.0
CN1C(=CC=C1S(N)(=O)=O)C(O)=O,211.0
FC(F)(F)C1=CC=C(C=C1)C1=NNC=C1C=O,114.0
ClCC1=NOC(=N1)C1=CSC=C1,69.5
CC(=O)NCCC1=CNC2=C1C=C(O)C=C2,121.0
CC1(C)C2CCC1(CS(Cl)(=O)=O)C(=O)C2,66.0
BrCC(=O)C1=CC(Br)=CC=C1,51.5
NC(=S)NC1=CC=C(Cl)C=C1,179.0
CC1=C(C)C(OCC(O)=O)=CC=C1,188.0
O=C(C1C(=O)C2=CC=CC=C2C1=O)C1=CC=CC=C1,110.0
O=C1CCCC(NC2=CC=CC=C2)=C1,180.0
CC(=O)C1=C(C)N=C(N)S1,266.0
COC1=CC=C(Br)C=C1C=CC(O)=O,226.0
CC(=O)CS(=O)(=O)C1=CC=CC=C1,57.0
OC(=O)C=CC1=C(F)C=CC=C1Cl,164.0
CN1C=C(I)C=N1,64.0
CCOC1=CC=C(C=C1)C(=O)C=CC(O)=O,142.0
CCOC(=O)C1=C(C)N=C(N)S1,178.0
OC1=CC=C(C=C1)C(=O)C=CC1=CC=CC=C1,176.0
CC(C)C1=CC=C(C=CC(O)=O)C=C1,159.0
CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC)OC(=O)CCCCCCCCCC,28.0
CC1=C(N)C2=C(C(Br)=C1)C(=O)C1=CC=CC=C1C2=O,248.0
BrC1=CC=C(S1)C1=CC=C(Br)S1,144.0
NC(C1CCCCC1)C(O)=O,256.0
NC(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1O,135.0
BrC1=CC=C(C=C1)N1C(=O)C=CC1=O,136.0
O=CC1=CC(OCC2=CC=CC=C2)=C(OCC2=CC=CC=C2)C=C1,90.0
CCCC(=O)OC1=CNC2=C1C=CC(Cl)=C2,100.0
N#CC=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,194.0
CC(=O)CS(=O)(=O)C1=CC=C(Cl)C=C1,90.0
ON=CC1=C(Cl)C=CC=C1,74.5
OC(=O)C=CC1=CC=C(Cl)C=C1Cl,246.0
NNC(=O)COC1=CC=C(Cl)C=C1Cl,155.0
NC(=S)NC1=CC=CC(Cl)=C1,138.0
NC(=S)NC1=CC=C(F)C=C1,164.0
CC1OC(OC2=CNC3=C2C(Cl)=C(Br)C=C3)C(O)C(O)C1O,215.0
CC1=C(OC2=C1C=CC=C2)C(Cl)=O,72.0
O=C(C=CC1=CC=CC=C1)C1=CC=CS1,77.0
CC=CC(=O)N1C(COC1=O)C(C)C,56.0
BrC1=CC=C(C=C1)C1=CC=C(O1)C=O,152.0
FC1=CC=C(CN2CCNCC2)C=C1,64.5
CSC(SC)=CC(=C(C#N)C#N)C1=CC=C(Cl)C=C1,108.0
CSC(SC)=CC(=C(C#N)C#N)C1=CC=C(Br)C=C1,140.0
CSC(SC)=CC(=C(C#N)C#N)C1=CC=CC=C1,119.0
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=O,206.0
OC(=O)COC1=CC=CC=C1Br,143.0
CC(C)(C)OC(=O)N1CCN(CC1)C1=CC=C(I)C=C1,150.0
COC(=O)C1CC2=C(C=CC=C2)N1C(=O)OC(C)(C)C,74.0
OCC1CC2=C(N1)C=CC=C2,53.5
NC(=NO)C1=CC2=CC=CC=C2C=C1,150.0
CCOC(=O)C1=C(N)SC2=C1CCN(C2)C(=O)OC(C)(C)C,153.0
CC1=CC2=C(SC(=C2)S(Cl)(=O)=O)C=C1,83.0
O=CC1=CC=C(N=C1)N1CCCC1,89.5
OC1=CC=C(C=C1)N1C=CC=C1,122.0
NC(=S)NC1=CC(F)=CC=C1,115.0
CC(C)(C)OC(=O)NC(CC1=CNC=N1)C(O)=O,198.0
CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(O)=O,86.5
CC(C)(C)OC(=O)NC(CC1=CNC2=C1C=CC=C2)C(O)=O,136.0
CC(C)(C)OC(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,138.0
C1COCCNCCOCCOCCN1,90.5
C1COCCOCCNCCOCCOCCN1,113.0
OCCOC1=CC=CC=C1OCCO,80.0
OC(=O)CC(C(O)=O)C1=CC=CC=C1,174.0
CC(C)(C)OC(=O)NC(COC1CCCCO1)CS(=O)(=O)C1=CC=CC=C1,102.0
NC(=O)CC(NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(O)=O,180.0
NC(=O)CCC(NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(O)=O,220.0
OC(=O)C(CC1=CC=CC=C1)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,185.0
NN1C2=C(C=CC=C2)N=C1S(O)(=O)=O,252.0
CN1C(N)=NC2=C1C=CC=C2,204.0
N#CCC1=NC2=C(N1)C=CC=C2,212.0
COC1C(OC2OC3(CCCCC3)OC12)C(O)CO,100.0
OC1(C#N)C(OC2OC3(CCCCC3)OC12)C1COC2(CCCCC2)O1,110.0
OC1C(OC2OC3(CCCCC3)OC12)C1COC2(CCCCC2)O1,132.0
OC1OC(C2COC3(CCCCC3)O2)C2OC3(CCCCC3)OC12,122.0
O=C1OC(C2COC3(CCCCC3)O2)C2OC3(CCCCC3)OC12,112.0
COC1C(OC2OC3(CCCCC3)OC12)C1COC2(CCCCC2)O1,36.5
CN1C(=O)NC2=C1C=CC=C2,194.0
CN1C2=C(C=CC=C2)N=C1S(O)(=O)=O,341.0
C1=C(C=C2C=CC=CN12)C1=CC=CC=C1,212.0
NC1=NC2=C(C=N1)N=CN2,282.0
CC(O)(CC(O)=O)C(O)=O,109.0
OC(=O)C1=CNC(=O)C(Cl)=C1,285.0
CC1=CC=C(C=C1)S(=O)(=O)OCC1CCC(=O)O1,86.5
OC1COC(=O)C1O,100.0
OCC(O)COCC1=CC=CC=C1,25.5
C1COCCOCCOCCN1,54.0
C1COCCOCCOCCOCCN1,36.0
C1CNCCOCCNCCN1,83.0
BrC1=CC2=C(OCCOCCOCCOCCO2)C=C1,68.5
OC(=O)C1=CC2=C(OCCOCCOCCOCCO2)C=C1,190.0
C=CC1=CC2=C(OCCOCCOCCOCCOCCO2)C=C1,58.5
C=CC(=O)NC1=CC2=C(OCCOCCOCCOCCOCCO2)C=C1,110.0
OC(=O)C1=CC2=C(OCCOCCOCCOCCOCCO2)C=C1,124.0
OC(=O)CN1CCOCCOCCN(CC(O)=O)CCOCCOCC1,174.0
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,68.0
CCC(C)C(NC(=O)CN)C(O)=O,248.0
CC(C)C(NC(=O)CN)C(O)=O,248.0
CN(C)C(=O)C1OC(C)(C)OC1C(=O)N(C)C,89.5
NC1=C(I)C=C(I)C(C(O)=O)=C1I,198.0
C1COCCOC2=C(OCCOCCN1)C=CC=C2,148.0
NC(=O)C1CCCCC1O,117.0
NC1CCCC1C(O)=O,219.0
NC1CC=CCC1C(O)=O,198.0
CCOC(=O)C1CC=CCC1N,101.0
NC1C2CC(C=C2)C1C(N)=O,244.0
COC1=CC2=C(C=NCC2)C=C1O,189.0
OC1=CC2=C(C=NCC2)C=C1O,246.0
CC1=CC(N)=C(Cl)C=C1F,70.0
CCCCCCCCCCCCCCCCCCC(=O)NC,92.5
NC1=CC(=CC=C1C(O)=O)C(O)=O,324.0
C1COCCOC2=CC=CC=C2OCCO1,49.0
[O-][N+](=O)C1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1,192.0
C1COCCOC2=C(OCCOCCOC3=C(OCCO1)C=CC=C3)C=CC=C2,106.0
C1COCCOC2=CC=CC=C2OCCOC2=C(OCCOCCO1)C=CC=C2,50.0
C1COCCOC2=C(OCCOCCOC3=C(OCCOCCO1)C=CC=C3)C=CC=C2,61.0
C1COCCOC2=C(OCCOC3=C(OCCO1)C=CC=C3)C=CC=C2,118.0
COC1=C(C=C(C=C1)C(=O)C1=CC=CC=C1F)[N+]([O-])=O,136.0
OC(=O)CN1C(=O)C2=C(C=CC=C2)C1=O,196.0
[O-][N+](=O)C1=CC2=C3C(=CC=C2)C(=O)OC(=O)C3=C1,250.0
CN1C=CC(=O)C(O)=C1C,272.0
ClC1=CC=CC(Cl)=C1CSC#N,40.5
OC(C(O)C1CCCCC1)C1CCCCC1,138.0
N#CC1=CC=CC2=C1C1=C(C2)C=CC=C1,78.0
COC(=O)C(=CC1=CC=C(O)C=C1)C(=O)OC,158.0
CCOC(=O)C1=CC(O)=C(O)C(O)=C1,152.0
OC(NC(=O)C=C)C(O)=O,125.0
CC(N)(CO)C(O)=O,287.0
COC(C)C(N)C(O)=O,222.0
CC(C)C(O)C(N)C(O)=O,226.0
OC(=O)C1NCCC1C1=CC=CC=C1,235.0
CC(C)C1CCC(C)=CCCC(C)=CCC=C(C)C=C1,60.0
OC1=C2CC3=CC=CC(CC4=C(O)C(CC5=CC=CC(CC6=CC=CC(CC7=C(O)C(CC1=CC=C2)=CC=C7)=C6O)=C5O)=CC=C4)=C3O,418.0
CC(C)(C)C1=CC2=C(O)C(CC3=CC(=CC(CC4=C(O)C(CC5=C(O)C(C2)=CC(=C5)C(C)(C)C)=CC(=C4)C(C)(C)C)=C3O)C(C)(C)C)=C1,300.0
CC(C)(C)C1=CC2=C(O)C(CC3=CC(=CC(CC4=C(O)C(CC5=C(O)C(CC6=CC(=CC(CC7=C(O)C(C2)=CC(=C7)C(C)(C)C)=C6O)C(C)(C)C)=CC(=C5)C(C)(C)C)=CC(=C4)C(C)(C)C)=C3O)C(C)(C)C)=C1,300.0
CCCCCCCCCC1(C)N=C(C=[N+]1[O-])C1=CC=CC=C1,44.5
CC1(C)N=C(C=[N+]1[O-])C1=CC=CC=C1,110.0
CC1(C)C=[N+]([O-])C(C)(C)C=[N+]1[O-],299.0
COC(=O)C1=NC(C)(C)[N+]([O-])=C1,81.5
CC1(C)N=C(N)C(C)(C)N1O,226.0
CC1=NC2(CCCCC2)[N+]([O-])=C1,114.0
OC(=O)C=CC1=C(F)C=C(Br)C=C1,221.0
OC(=O)C=CC1=C(F)C=CC(Br)=C1,197.0
FC1=C(Br)C(Br)=CC(Br)=C1,32.0
OC(=O)C1=CC2=C(NC=N2)C=C1,300.0
OC(=O)C1CCCCN1,277.0
NC(=O)C1=CC(O)=C(O)C(O)=C1,242.0
CCCCCCCCOC1=CC=C(C=C1OCCCCCCCC)C(C)=O,60.0
CCCCCCCCOC1=CC=C(C=C1)C(C)=O,31.0
CCCCCCCCOC1=CC=C(C=O)C=C1OCCCCCCCC,55.0
CCCCCCCCOC1=C(OCCCCCCCC)C=CC=C1,23.5
CCC1CC(CC(C)(C)N1O)NC(C)=O,144.0
COCN1CCOCCOCCN(COC)CCOCCOCC1,35.5
CCCCCCCCCCOC1=CC=C(C=C1OCCCCCCCCCC)C(C)=O,63.0
CCCCCCCCCCOC1=CC=C(C=C1)C(C)=O,36.0
CCCCCCCCCCOC1=CC=C(C=O)C=C1OCCCCCCCCCC,63.5
CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=CC=C1,40.5
CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C=C1)C(C)=O,64.5
CCCCCCCCCCCCOC1=CC=C(C=C1)C(C)=O,45.5
CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C=O)C=C1,71.5
CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=CC=C1,46.5
CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOS(=O)(=O)C1=CC=C(C)C=C1,81.0
C(CN=CC1=CC=CC=C1)N=CC1=CC=CC=C1,53.0
NCCP(O)(O)=O,296.0
NCP(O)(O)=O,300.0
CC(N)P(O)(O)=O,284.0
OC1=C(F)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C12,105.0
OC1=C(F)C2=C(C(F)=C1F)C(F)=C(F)C(F)=C2F,122.0
OCCC1NC(=O)C(CCO)NC1=O,190.0
C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,70.0
ClC1=NC2=CC=CC=C2N1,200.0
OC(=O)C1=C(Br)C=C(F)C=C1,171.0
CC(C(C)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,106.0
OC(=O)CN(CC(O)=O)CC(O)=O,245.0
CCOP(=O)(OCC)OC1=C2CC3=CC=CC(CC4=CC=CC(CC5=C(O)C(CC1=CC=C2)=CC=C5)=C4OP(=O)(OCC)OCC)=C3O,222.0
CCOP(=O)(OCC)OC1=C2CC3=CC(=CC(CC4=CC(=CC(CC5=C(O)C(CC1=CC(=C2)C(C)(C)C)=CC(=C5)C(C)(C)C)=C4OP(=O)(OCC)OCC)C(C)(C)C)=C3O)C(C)(C)C,204.0
O=CC1=CC=C(S1)C=O,116.0
CN(N)C(=O)C1=C(N)C=CC(Cl)=C1,79.5
CCOC(=O)C1=C(N)CCC1,58.5
COC(=O)C1=C(N)CCN(CC2=CC=CC=C2)C1,88.0
O=C1C(=O)C2=C3C1=CC=CC3=CC1=C2C=CC=C1,269.0
O1C2=CC3=C(C=CC=C3)C=C2C2=C1C=CC=C2,204.0
CCOC(=O)C1=C(N)SC2=C1CCC2,92.0
CCOC(=O)C1=C(N)SC2=C1CCCCC2,89.5
CC1NC(CS1)C(O)=O,182.0
CCC1NC(CS1)C(O)=O,160.0
OC(=O)C1CSC(N1)C1=CC=CC=C1,160.0
NC(CCO)C1=CC=CC=C1,73.5
CC1=CC2=C(C=C1)N=CO2,30.0
COC1=CC2=C(CC3=CC(OC)=C(OC)C=C3CC3=CC(OC)=C(OC)C=C3C2)C=C1OC,225.0
OC1=CC2=C(CC3=CC(O)=C(O)C=C3CC3=CC(O)=C(O)C=C3C2)C=C1O,288.0
NC1=C(CCC2=C(N)C=CC=C2)C=CC=C1,74.5
C[Si](C)(C)CCS(=O)(=O)C1=CC=CC=C1,51.5
COC(=O)NNC(=O)OC,130.0
FC1=C2C(=O)OC(=O)C2=CC=C1,161.0
C=CC1=CC2=C(OCCOCCOCCOCCO2)C=C1,39.0
C[Si](C)(C)[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C,267.0
FC(F)(F)C(I)(C(F)(F)F)C(F)(F)F,60.0
CC1(C)C2CCC11CS(=O)(=O)NC1C2,183.0
C1CNCCNCCNCCN1,110.0
N#CC1=C(C=C2C=CC=CC2=C1)C#N,255.0
N#CC1=CC=C(CCC2=CC=C(C=C2)C#N)C=C1,200.0
CNC(C(NC)C1=CC=CC(=C1)C(F)(F)F)C1=CC=CC(=C1)C(F)(F)F,114.0
CNC(C(NC)C1=CC=CC=C1)C1=CC=CC=C1,49.5
NC(C(N)C1=CC=CC=C1)C1=CC=CC=C1,82.5
[O-][N+](=O)C1=CC2=C(C=CC3=C2C=CC=C3)C2=C1C=CC=C2,212.0
C1=CC2=C(C=C1)N=C1C3=CC=CC4=C3C(=CC=C4)C1=N2,240.0
CC(=O)OC12COC1CC(O)C1(C)C2C(OC(=O)C2=CC=CC=C2)C2(O)CC(O)C(C)=C(C(O)C1=O)C2(C)C,234.0
OCC1OC(=O)C=C1,42.0
S1C(=C2C=CC=CC2=C1C1=CC=CC=C1)C1=CC=CC=C1,116.0
CCCCCCCCCCCCC1CCC1=O,29.5
NC1=NC(=O)C2=C(NC(=S)N2)N1,300.0
NC1=NC=NC=N1,222.0
CC1=CC=C(C#N)C(=O)N1,294.0
CC1=NNC(=O)CC1,81.0
FC1=C(Br)C=CC(I)=C1,38.5
CC1=CC(NC(N)=O)=CC=C1,140.0
CN1C(C(N(C)C1C1=CC=CN=C1)C1=CC=CC=C1)C1=CC=CC=C1,100.0
CC1=C(O)C(C)=C(CCl)C(C)=C1CCl,138.0
O=CC1=CNN=C1C1=CC=CC=C1,147.0
N1C=CC(=N1)C1=CC=CC=C1,76.0
CC1=CC=C(C=C1)C1=NNC=C1,84.0
CC(OC1=CC=C(O)C=C1)C(O)=O,145.0
OC1=C(F)C(F)=C(O)C(F)=C1F,173.0
[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)OCC1CO1,63.0
CC1(C)C2CCC(C2)C11COC(=O)N1,228.0
CC12CCC(=O)C=C1CCC2=O,59.5
CC1=CC=CC=C1NC(N)=O,192.0
CCOC(=O)C1=CC(=NN1)C(=O)OCC,53.0
OC1(CCNCC1)C1=CC=C(Cl)C=C1,140.0
CC1=CC=CC=C1C=CC(O)=O,176.0
CC1=CC(C=CC(O)=O)=CC=C1,118.0
NC(=O)CCC(NC(=O)C(F)(F)F)C(O)=O,148.0
O=C1NC2CC1C=C2,96.0
CC(C)(C)OC(=O)N1OC1C1=CC=C(C=C1)C#N,60.0
CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1,203.0
CN1C(=O)OC2=C1C=CC=C2,84.0
ClC1=CC2=C(NC(=O)O2)C=C1,192.0
NC1=C(O)C=C(Cl)C=C1,154.0
ClC1=CC2=C(NC(=S)O2)C=C1,230.0
S=C1NC2=C(O1)C=CC=N2,244.0
NC(CC(F)(F)F)C(O)=O,257.0
NC(CC(O)=O)C(F)(F)F,188.0
NC1C(O)CC2=C1C=CC=C2,119.0
O=C1OC(=O)C2C3OC(C=C3)C12,120.0
[O-][N+](=O)C1=CC=C2C3=C(C=CC=C3)C3=C2C1=CC=C3,155.0
OC1CCNC1C(O)=O,235.0
CC(C)C1NC(=O)CNC1=O,255.0
CC(C)(C)C1NC(=O)CNC1=O,300.0
CC(C)C1COC(=O)N1,71.5
CSC1=NC2=CC=CC=C2C(N)=N1,234.0
ClC1=CC=C(C=C1)C(=O)CSC#N,136.0
CN(C=O)C1=CC=C(C=C1)C(O)=O,219.0
CC(C)C(N)CC(O)=O,208.0
CC(C)(C(O)C1=CC=CC=C1)C(O)=O,136.0
CC1NC(C(O)=O)C(C)(C)S1,167.0
COC1=C(OC)C=C2C(CC#N)NCCC2=C1,112.0
CCOC1=C(OCC)C=C2C(CC#N)NCCC2=C1,100.0
COC1=C(OC)C=C2C(C#N)N(CCC2=C1)C(=O)C1=CC=CC=C1,216.0
OC(=O)C1CCC(CC1C(O)=O)C1=CC=CC=C1,188.0
OC(=O)C1CCCCC1C(=O)C1=CC=CC=C1,152.0
CC1=CC=C(C=C1)C(=O)C1CCCCC1C(O)=O,170.0
OC(=O)C1CCCCC1C(=O)C1=CC=C(Cl)C=C1,159.0
OC(=O)C1CCCCC1C(=O)C1=CC=C(F)C=C1,138.0
OC(=O)C1CCCCC1C(=O)C1=CC=C(Br)C=C1,173.0
OC(=O)C1CCCCC1C(=O)C1=CC=CS1,182.0
OC(=O)C1CC(CCC1C(=O)C1=CC=CC=C1)C1=CC=CC=C1,186.0
OC(=O)C1C2CCC(C2)C1C(=O)C1=CC=CC=C1,182.0
NC1CCC(CC1CO)C1=CC=CC=C1,119.0
CC(C)(C)C1=CC2=C(O)C(CC3=CC(=CC(CC4=C(O)C(CC5=CC(=CC(CC6=C(O)C(C2)=CC(=C6)C(C)(C)C)=C5O)C(C)(C)C)=CC(=C4)C(C)(C)C)=C3O)C(C)(C)C)=C1,311.0
CC(C)(C)OC(=O)NC1CCCC1C(O)=O,92.0
CCOC(=O)NC(=O)CCl,129.0
ClCN1C(=S)SC2=C1C=CC=C2,128.0
CSC1=NSC(S)=N1,145.0
N#CN=CNC1=CC=CC=C1,140.0
ClP(Cl)(=O)NS(=O)(=O)C1=CC=CC=C1,130.0
OC(=O)C(CC1=CC=CC=C1)NC(=O)C(F)(F)F,126.0
CCC(CO)N1CC2=CC=CC=C2C1,58.5
FC(F)(F)C(=O)NC1=CC=CC=C1,88.0
NP(N)(=O)OC1=CC=CC=C1,184.0
COC1=CC=C(OCC(O)=O)C=C1,113.0
NC(CCl)C(O)=O,156.0
O=S(=O)(SS(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1,132.0
CC(C)(CCCC(C)(C)C(O)=O)C(O)=O,170.0
NC1(CC1)C(O)=O,257.0
OC(=O)C1(O)CC1,109.0
CCC1CC(N)(CC(C)(C)N1O)C(O)=O,230.0
C1C2OC2CC2=CC3=CC=CC=C3C=C12,160.0
COC1=CC(C=C[N+]([O-])=O)=C(OC)C=C1,116.0
CC(C)(C)OC(=O)N1CC2=C(CC1C(O)=O)C1=C(N2)C=CC=C1,288.0
CC(C)(C)OC(=O)N1CC2=CC=CC=C2CC1C(O)=O,126.0
OC(=O)C1CC2=C(CN1C(=O)OCC1C3=C(C=CC=C3)C3=C1C=CC=C3)C=CC=C2,148.0
OC(=O)C1CC2=C(CN1)C=C(O)C=C2,274.0
OC(=O)C1CC2=CC(O)=CC=C2CN1,258.0
CC(C(NC(=O)OC(C)(C)C)C(O)=O)C1=CC=CC=C1,102.0
OC(=O)C1(CC2=CC=CC=C2C1)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,200.0
CC1=CC=CC2=C1SC1=C(C)C=CC=C21,150.0
ClC1(Cl)CC1S(=O)(=O)C1=CC=CC=C1,85.5
COC1N(N=C(N1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,80.0
CC(CN)C(O)=O,179.0
OC(=O)CC1=CC=C2OCOC2=C1,130.0
CC(C(O)=O)C1=CC=C(O)C=C1,132.0
